time,Drone_x,Drone_y,Drone_z,Drone_lat,Drone_lon,Drone_alt,Drone_vx,Drone_vy,Drone_vz,F18_x,F18_y,F18_z,F18_lat,F18_lon,F18_alt,F18_vx,F18_vy,F18_vz
9.14999999999985,6379637.0,-1634.000000000006,3000.0,0.02712465924248516,-0.014675020173898896,1500.9193780357018,0.0,40.0,0.0,6379471.128160892,-1222.7307684345312,1166.0157619745116,0.010542870197197214,-0.010981680181129227,1334.352617137134,15.144681527924199,85.89218263447245,128.85953573564984,6379704.242278277,-1817.1091626380285,3825.802508512259,0.034590827503680366,-0.016319358886315596,1568.6559228496626,47.126218789126625,-97.19215283776596,178.77599254129854
9.199999999999848,6379637.0,-1632.000000000006,3000.0,0.027124659244676476,-0.014657058093686807,1500.9188660942018,0.0,40.0,0.0,6379471.885392074,-1218.4360568076013,1172.4588940822196,0.010601126380868395,-0.0109431069008433,1335.110215447843,15.144565754799025,85.8962826107995,128.865748825106,6379706.567710785,-1821.9204645635598,3834.5450064342654,0.03466985967014354,-0.016362562961515923,1570.9880111217499,45.89053652149457,-95.25641060170409,170.9331741244672
9.249999999999847,6379637.0,-1630.0000000000061,3000.0,0.027124659246865107,-0.014639096013471839,1500.918354779482,0.0,40.0,0.0,6379472.642616923,-1214.1411426826137,1178.9023330627167,0.010659385325294148,-0.01090453181102534,1335.8678168868646,15.144428234381653,85.90028256663498,128.87181066194674,6379708.8312663,-1826.6344168839491,3842.896742166781,0.034745359061915226,-0.016404892873471872,1573.2579732472077,44.651176150509436,-93.29825463341385,163.14512922973603
9.299999999999846,6379637.0,-1628.0000000000061,3000.0,0.027124659249051056,-0.014621133933253991,1500.9178440924734,0.0,40.0,0.0,6379473.399834898,-1209.8460285332067,1185.3460751750376,0.010717646996649356,-0.010865954933893248,1336.625420914963,15.144290806286808,85.90428358704261,128.87787409724763,6379711.0327667855,-1831.2499121954206,3850.8603984191386,0.03481734994156179,-0.01644633867928346,1575.4656307427213,43.40836746803739,-91.31820378105444,155.40962761543605
9.349999999999845,6379637.0,-1626.0000000000061,3000.0,0.02712465925123432,-0.014603171853033269,1500.917334032245,0.0,40.0,0.0,6379474.157045497,-1205.550716773679,1191.7901167671228,0.010775911361912747,-0.01082737629113189,1337.3830270264298,15.144133139435562,85.90818698080861,128.88378986647615,6379713.172044933,-1835.7658671429006,3858.438547639294,0.03488585557443574,-0.016486890651969774,1577.6108158761635,42.16231006237174,-89.31670207797625,147.72448877866637
9.399999999999844,6379637.0,-1624.0000000000064,3000.0,0.0271246592534149,-0.014585209772809677,1500.9168245987967,0.0,40.0,0.0,6379474.914248214,-1201.2552098165152,1198.234454189623,0.010834178388087586,-0.010788795904409823,1338.1406347248703,15.14397557342781,85.91209149194763,128.88970731303533,6379715.248942712,-1840.1812188188703,3865.6336544576675,0.034950898250781993,-0.01652653924812914,1579.6933702211827,40.91317595392915,-87.29412421204775,140.08758022602132
9.449999999999843,6379637.0,-1622.0000000000064,3000.0,0.0271246592555928,-0.014567247692583222,1500.9163157930598,0.0,40.0,0.0,6379475.671442582,-1196.9595100163094,1204.6790838799154,0.010892448042961264,-0.010750213794875585,1338.898243538104,15.143799190973027,85.91590071133167,128.89548059141623,6379717.263310052,-1844.4949214189396,3872.448078044508,0.03501249930706164,-0.01656527507790474,1581.7131433328614,39.66111193520351,-85.25078034402395,132.496815761139
9.499999999999842,6379637.0,-1620.0000000000064,3000.0,0.027124659257768007,-0.014549285612353897,1500.9158076131716,0.0,40.0,0.0,6379476.428628135,-1192.6636197259402,1211.1240022779425,0.010950720294344416,-0.01071162998366228,1339.6558530004695,15.143622917712868,85.91971109792975,128.90125562157775,6379719.2150036385,-1848.7059431235748,3878.8840743828687,0.03507067914651203,-0.016603088876981177,1583.6699915435165,38.40624164591786,-83.18692033627649,124.95015381259209
9.54999999999984,6379637.0,-1618.0000000000064,3000.0,0.027124659259940537,-0.014531323532121715,1500.915300060995,0.0,40.0,0.0,6379477.185804438,-1188.367541241809,1217.569205908247,0.01100899511081257,-0.01067304449139571,1340.4134626835585,15.14342916858331,85.92342847021703,128.9068898950826,6379721.103885797,-1852.8132631773983,3884.943798459203,0.035125457258961455,-0.016639971480355245,1585.5637768488377,37.1486674094222,-81.10273744170516,117.44559582723072
9.59999999999984,6379637.0,-1616.0000000000064,3000.0,0.027124659262110377,-0.014513361451886676,1500.9147931355983,0.0,40.0,0.0,6379477.942971055,-1184.071276858693,1224.0146912977996,0.011067272460963251,-0.010634457338687064,1341.1710721468553,15.143235536828985,85.9271470567558,128.9125259906311,6379722.92982347,-1856.8158691404537,3890.6293063760904,0.03517685223993924,-0.016675913797651043,1587.3943658815697,35.888471851376266,-78.99837149095652,109.98118475501666
9.649999999999839,6379637.0,-1614.0000000000064,3000.0,0.027124659264277543,-0.014495399371648787,1500.9142868369818,0.0,40.0,0.0,6379478.700127586,-1179.7748288162702,1230.4604550560991,0.011125552314140159,-0.010595868545652596,1341.9286809936166,15.143025692445919,85.9307748504575,128.91802465687553,6379724.692687271,-1860.7127542867001,3895.9425573918707,0.03522488180912452,-0.01671090678975721,1589.1616289597005,34.62571931742588,-76.87391160509692,102.55500365755839
9.699999999999838,6379637.0,-1612.0000000000066,3000.0,0.02712465926644202,-0.014477437291408048,1500.9137811651453,0.0,40.0,0.0,6379479.457273628,-1175.4781993526822,1236.9064937949408,0.011183834639707785,-0.010557278132394743,1342.6862888205796,15.14281597344795,85.93440390279277,128.92352521146088,6379726.3923506,-1864.5029151267997,3900.8854158948607,0.03526956282820305,-0.01674494144658033,1590.8654392063618,33.3604571019089,-74.72939844857201,95.16517447948327
9.749999999999837,6379637.0,-1610.0000000000066,3000.0,0.027124659268603815,-0.01445947521116446,1500.9132761219516,0.0,40.0,0.0,6379480.214408807,-1171.1813906523141,1243.35280420663,0.011242119407758546,-0.010518686118533072,1343.4438952580094,15.142591231834585,85.93794432922928,128.92889158207348,6379728.028688816,-1868.1853490319565,3905.459653321039,0.03531091131821256,-0.01677800876570585,1592.5056717256084,32.092716495271205,-72.56482602440464,87.8098570363149
9.799999999999836,6379637.0,-1608.0000000000066,3000.0,0.02712465927076292,-0.014441513130918033,1500.9127717046067,0.0,40.0,0.0,6379480.971532754,-1166.884404898097,1249.7993829856441,0.01130040658840453,-0.010480092523674074,1344.201499933377,15.142366623445634,85.94148605616658,128.93425990356837,6379729.601578465,-1871.7590519359985,3909.6669500282337,0.035348942476494345,-0.01681009973176155,1594.082202819176,30.822513652655623,-70.3801429977828,80.487248291616
9.849999999999834,6379637.0,-1606.0000000000066,3000.0,0.027124659272919353,-0.014423551050668768,1500.9122679140419,0.0,40.0,0.0,6379481.728645122,-1162.5872442205148,1256.2462269050004,0.011358696152467948,-0.01044149736695313,1344.9591025048867,15.142128113121522,85.94494127100425,128.93949720648965,6379731.110896532,-1875.2230160910585,3913.508897143299,0.03538367069340046,-0.016841205296262395,1595.5949092479423,29.549850280935672,-68.17525351599046,73.19558202893374
9.899999999999833,6379637.0,-1604.0000000000068,3000.0,0.02712465927507309,-0.014405588970416668,1500.9117647511885,0.0,40.0,0.0,6379482.485745569,-1158.289910748676,1262.6933327397714,0.011416988070789608,-0.010402900667493256,1345.716702629812,15.141889743691173,85.94839782582838,128.94473651927782,6379732.556519743,-1878.5762278507323,3916.9869984060033,0.03541510956897078,-0.0168713163577021,1597.043667519465,28.274714135222734,-65.95001746943838,65.93312907111884
9.949999999999832,6379637.0,-1602.0000000000068,3000.0,0.027124659277224152,-0.014387626890161735,1500.9112622141838,0.0,40.0,0.0,6379483.242833775,-1153.9924065605182,1269.1406973416513,0.011475282314903109,-0.01036430244395783,1346.474299987778,15.14163852739809,85.95176993056945,128.94984790098894,6379733.938323863,-1881.8176654505012,3920.102672041952,0.03544327192987248,-0.016900423741620128,1598.4283532071859,26.997079309713868,-63.70425011119532,58.698198275843836
9.999999999999831,6379637.0,-1600.0000000000068,3000.0,0.027124659279372527,-0.014369664809903973,1500.9107603039593,0.0,40.0,0.0,6379483.999909423,-1149.6947337326783,1275.5883175642762,0.01153357885635962,-0.01032570271499852,1347.2318942639977,15.141387459499052,85.95514341252736,128.95496134818333,6379735.256183026,-1884.9462967509248,3922.8572527117053,0.03546816984702812,-0.016928518180334282,1599.748840262182,25.716906301899844,-61.43772091987624,51.48913865132011
10.04999999999983,6379637.0,-1598.0000000000068,3000.0,0.027124659281518217,-0.014351702729643387,1500.910259021446,0.0,40.0,0.0,6379484.7569722235,-1145.396894291865,1282.0361903360317,0.011591877667386159,-0.010287101498818528,1347.9894851697609,15.141124537688917,85.95843445595885,128.95994987587295,6379736.509969048,-1887.961076901909,3925.2519936040267,0.03548981465454684,-0.016955590291964605,1601.0050003267825,24.434141827163863,-59.15015155905481,44.30434311929634
10.09999999999983,6379637.0,-1596.0000000000068,3000.0,0.027124659283661222,-0.014333740649379976,1500.9097583666444,0.0,40.0,0.0,6379485.514021881,-1141.0988902635572,1288.4843125871425,0.011650178720226403,-0.010248498813609999,1348.7470724070445,15.140861771605255,85.96172691170216,128.9649405214731,6379737.699550727,-1890.860945879061,3927.28806877465,0.035508216970875306,-0.01698163055830848,1602.1967020444572,23.14871836927222,-56.84121276794147,37.14225473270356
10.149999999999828,6379637.0,-1594.0000000000068,3000.0,0.027124659285801545,-0.014315778569113754,1500.9092583376914,0.0,40.0,0.0,6379486.271058126,-1136.8007236245192,1294.9326813207556,0.011708481987783353,-0.010209894677127497,1349.5046557141468,15.140588085829286,85.96493889129822,128.96980918513432,6379738.824793116,-1893.6448258347602,3928.9665758818146,0.03552338672353609,-0.017006629301051866,1603.3238103287295,21.860553487123465,-54.51052005102959,30.00137658409849
10.199999999999827,6379637.0,-1592.0000000000068,3000.0,0.027124659287939185,-0.014297816488844716,1500.9087589364499,0.0,40.0,0.0,6379487.028080692,-1132.5023963503509,1301.3812935417584,0.011766787442975764,-0.01017128910711512,1350.2622348181903,15.140314562945827,85.96815231627919,128.9746800161137,6379739.885556753,-1896.3116182038818,3930.2885395465864,0.03553533317951499,-0.01703057665577719,1604.3861855892465,20.569548992197646,-52.15762820073205,22.88028725525411
10.249999999999826,6379637.0,-1590.000000000007,3000.0,0.02712465929007414,-0.014279854408572868,1500.9082601619884,0.0,40.0,0.0,6379487.785089329,-1128.2039103691216,1307.8301463261796,0.011825095059365628,-0.010132682120890031,1351.0198094742373,15.140030998982828,85.9712871795675,128.97943173058678,6379740.88169686,-1898.8602005152625,3931.2549156773293,0.03554406498436573,-0.017053462543328603,1605.3836829382926,19.27559032591827,-49.78202515965711,15.777664445160765
10.299999999999825,6379637.0,-1588.000000000007,3000.0,0.02712465929220641,-0.014261892328298212,1500.907762014307,0.0,40.0,0.0,6379488.542083793,-1123.9052676077984,1314.2792367516947,0.011883404810529833,-0.010094073735759473,1351.777379438281,15.139747604913683,85.97442351939966,128.98418565892683,6379741.813062529,-1901.289422909384,3931.8665972490608,0.03554959021446866,-0.0170752766385389,1606.316151372157,17.978546894679884,-47.383126798928785,8.692320126609163
10.349999999999824,6379637.0,-1586.000000000007,3000.0,0.027124659294336,-0.014243930248020753,1500.9072644943371,0.0,40.0,0.0,6379489.299063858,-1119.6064699469707,1320.7285619653856,0.011941716670672817,-0.01005546396861412,1352.5349444849417,15.13945499577665,85.97748316528639,128.9888232658794,6379742.679495968,-1903.5981044866905,3932.1244221982124,0.0355519164484153,-0.01709600833743515,1607.1834330298007,16.67827483822949,-44.960276185567174,1.623250424387518
10.399999999999823,6379637.0,-1584.000000000007,3000.0,0.02712465929646291,-0.014225968167740494,1500.9067676011473,0.0,40.0,0.0,6379490.056029296,-1115.3075192661852,1327.1781191158911,0.012000030614013122,-0.010016852836335266,1353.2925043869764,15.139162563372011,85.98054431706383,128.9934631305415,6379743.480832005,-1905.785029858201,3932.0291841996036,0.03555105086445035,-0.01711564672626045,1607.9853626973927,15.37462456324825,-42.51275368794529,-5.430299363472111
10.449999999999822,6379637.0,-1582.000000000007,3000.0,0.027124659298587126,-0.01420800608745744,1500.9062713347375,0.0,40.0,0.0,6379490.812979902,-1111.0084173997352,1333.627905419563,0.012058346615381486,-0.009978240355397726,1354.0500589413568,15.138861692123625,85.98353059712241,128.9979894003945,6379744.216898134,-1907.8489466419658,3931.5816469477827,0.03554700036959496,-0.017134180558988684,1608.7217678539455,14.067455582137821,-40.039805997570944,-12.468761704282416
10.49999999999982,6379637.0,-1580.0000000000073,3000.0,0.027124659300708658,-0.014190044007171592,1500.9057756960392,0.0,40.0,0.0,6379491.569915469,-1106.7091661809277,1340.0779180942268,0.01211666464962204,-0.00993962654226745,1354.8076079376042,15.138561004285451,85.9865184107034,129.00251796923797,6379744.887515516,-1909.7885649960203,3930.78256192757,0.0355397717603116,-0.017151598253126215,1609.3924696985632,12.75665923896357,-37.54069855444957,-19.492184361175486
10.54999999999982,6379637.0,-1578.0000000000073,3000.0,0.027124659302827515,-0.014172081926882955,1500.9052806822583,0.0,40.0,0.0,6379492.326835808,-1102.4097673989127,1346.5281544237698,0.01217498469217617,-0.009901011413013753,1355.5651511922479,15.138252606824842,85.98943313042027,129.00693560302665,6379745.492501227,-1911.6025602346303,3929.6326885042213,0.03552937190413446,-0.017167887913200824,1609.9972854014486,11.44218514422842,-35.01478389969895,-26.500204184029258
10.599999999999818,6379637.0,-1576.0000000000073,3000.0,0.027124659304943684,-0.014154119846591534,1500.9047862971202,0.0,40.0,0.0,6379493.083740734,-1098.110222841907,1352.978611693473,0.012233306718497913,-0.009862394983697564,1356.3226885190234,15.137944399293758,85.99234940966774,129.01135557466213,6379746.031671749,-1913.289578834065,3928.13281403838,0.03551580792151676,-0.01718303738468816,1610.536031609401,10.124062659860659,-32.46156469070233,-33.492073149673345
10.649999999999817,6379637.0,-1574.0000000000073,3000.0,0.02712465930705717,-0.014136157766297328,1500.9042925378308,0.0,40.0,0.0,6379493.840630073,-1093.810534255039,1359.4292872530698,0.012291630704624032,-0.009823777269992786,1357.0802197437733,15.137629166790223,85.99519432966399,129.01566720586058,6379746.504847248,-1914.8482469691633,3926.2837715181827,0.0354990873452254,-0.017197034330664673,1611.0085287401453,8.80240981939378,-29.880729147891294,-40.46672813436869
10.699999999999816,6379637.0,-1572.0000000000073,3000.0,0.027124659309167968,-0.014118195686000343,1500.9037994081154,0.0,40.0,0.0,6379494.597503655,-1089.5107033825545,1365.880178453612,0.012349956626603244,-0.009785158287565376,1357.8377446979284,15.137314130579366,85.99804083366264,129.01998121146755,6379746.911855929,-1916.277179947474,3924.086453159167,0.03547921824327829,-0.01720986631652123,1611.414605345577,7.477428699891418,-27.272151981877244,-47.422877479888946
10.749999999999815,6379637.0,-1570.0000000000073,3000.0,0.02712465931127609,-0.014100233605700584,1500.9033069033176,0.0,40.0,0.0,6379495.3543613255,-1085.2107319266527,1372.3312827090324,0.012408284461052804,-0.009746538051703632,1358.5952632287517,15.1369927120166,86.00081767086816,129.02418940774186,6379747.252537937,-1917.5749910075024,3921.541819805047,0.03545620930391859,-0.017221520888966974,1611.7541020261124,6.149392230922138,-24.635870480205078,-54.35907925275231
10.799999999999814,6379637.0,-1568.0000000000073,3000.0,0.027124659313381524,-0.014082271525398055,1500.9028150252998,0.0,40.0,0.0,6379496.11120293,-1080.9106215886982,1378.7825974345117,0.012466614184601259,-0.009707916577688344,1359.3527751816437,15.13667149595597,86.00359611509393,129.02840001281493,6379747.52674851,-1918.7402986151715,3918.650906888436,0.035430069889490406,-0.01723198564154778,1612.0268745841458,4.818628536925671,-21.972050641691908,-61.27379986358782
10.849999999999813,6379637.0,-1566.0000000000075,3000.0,0.027124659315484273,-0.014064309445092758,1500.9023237749934,0.0,40.0,0.0,6379496.86802833,-1076.6103740290253,1385.2341201065806,0.012524945774431863,-0.009669293880431761,1360.1102804169059,15.136344500369868,86.00630654389799,129.03250727774045,6379747.734360372,-1919.7717320546978,3915.4148279621495,0.035400810068353696,-0.017241248264849084,1612.232796416618,3.4855067177714454,-19.280954070788162,-68.16545324286871
10.899999999999812,6379637.0,-1564.0000000000075,3000.0,0.02712465931758434,-0.014046347364784696,1500.9018331514671,0.0,40.0,0.0,6379497.624837385,-1072.3099909071782,1391.6858482029497,0.012583279207738544,-0.009630669974839027,1360.867778797634,15.136017713344218,86.00901860136445,129.03661698380037,6379747.875265478,-1920.6679354917242,3911.8347766589736,0.03536844063259412,-0.01724929658297999,1612.3717602733523,2.1504255112054507,-16.562910351534896,-75.03242542628533
10.949999999999811,6379637.0,-1562.0000000000075,3000.0,0.027124659319681724,-0.01402838528447387,1500.901343154721,0.0,40.0,0.0,6379498.381629969,-1068.0094738426626,1398.137779261186,0.012641614462256442,-0.009592044875455664,1361.6252701980993,15.135685711986069,86.01166425473178,129.04062575852723,6379747.949376283,-1921.4275708138111,3907.91202768002,0.035332973106953075,-0.01725611857907834,1612.4436795180663,0.8138048408680707,-13.818295711419262,-81.87308957351638
10.99999999999981,6379637.0,-1560.0000000000077,3000.0,0.02712465932177642,-0.014010423204160294,1500.9008537856862,0.0,40.0,0.0,6379499.138405958,-1063.7088244542363,1404.589910819973,0.01269995151573079,-0.009553418596820457,1362.3827544925734,15.135353925098178,86.01431155710208,129.04463700478018,6379747.956626638,-1922.0493195448723,3903.647937190863,0.035294419752405576,-0.01726170241250002,1612.4484890252352,-0.5239202825366446,-11.04751711167626,-88.68581512806698
11.049999999999809,6379637.0,-1558.0000000000077,3000.0,0.027124659323868434,-0.013992461123843957,1500.9003650434315,0.0,40.0,0.0,6379499.895165242,-1059.4080443215837,1411.0422404763924,0.012758290346434836,-0.009514791153121243,1363.1402315739542,15.135017453592903,86.01689402765192,129.04854966964263,6379747.896972424,-1922.5318840734678,3899.0439428545715,0.03525279356645683,-0.017266036429846907,1612.3861458236352,-1.8623041061541938,-8.251000505276297,-95.46897349409511
11.099999999999808,6379637.0,-1556.0000000000077,3000.0,0.027124659325957767,-0.01397449904352487,1500.899876927957,0.0,40.0,0.0,6379500.651907708,-1055.1071350236834,1417.4947658285835,0.012816630932651412,-0.009476162558539508,1363.8977013267577,15.134681202321865,86.0194781663139,129.05246483458387,6379747.770392016,-1922.873988373992,3894.101563636562,0.03520810828137722,-0.017269109171441144,1612.2566295387223,-3.2008932256376346,-5.429182123955555,-102.22094165682202
11.149999999999807,6379637.0,-1554.0000000000077,3000.0,0.027124659328044413,-0.01395653696320304,1500.8993894392624,0.0,40.0,0.0,6379501.408633255,-1050.8060981013823,1423.9474845316622,0.012874973253178495,-0.009437532826914235,1364.6551636550575,15.13434076249699,86.02199900738069,129.05628371068198,6379747.576886601,-1923.0743783489618,3888.82239946193,0.03516037836110438,-0.017270909374396966,1612.0599427372217,-4.539228792790509,-2.5825019103650515,-108.94010457569397
11.199999999999806,6379637.0,-1552.0000000000077,3000.0,0.02712465933012838,-0.013938574882878463,1500.898902577348,0.0,40.0,0.0,6379502.165341787,-1046.5049350948586,1430.4003942417446,0.012933317286823133,-0.009398901972078402,1365.4126184601337,15.134000548527244,86.02452153450419,129.06010511367214,6379747.31648041,-1923.1318218827153,3883.208130773075,0.035109618997244636,-0.01727142597310116,1611.7961111357436,-5.8768481024670205,0.28860154826660767,-115.62485682845389
11.249999999999805,6379637.0,-1550.0000000000077,3000.0,0.027124659332209654,-0.013920612802551148,1500.898416343145,0.0,40.0,0.0,6379502.922033215,-1042.2036475070793,1436.8534926705381,0.012991663012894995,-0.009360270007530749,1366.1700656544417,15.133656610399363,86.0269822611554,129.0638324643886,6379746.989220885,-1923.045108669531,3877.260518018143,0.03505584610444972,-0.017270648097667835,1611.4651837684214,-7.213285739504726,3.1836950393515586,-122.27360377931875
11.299999999999804,6379637.0,-1548.0000000000077,3000.0,0.027124659334288252,-0.013902650722221096,1500.8979307357222,0.0,40.0,0.0,6379503.678707452,-1037.9022368403764,1443.3067775306959,0.013050010410712317,-0.009321636946764312,1366.9275051532313,15.133312903607184,86.02944469070627,129.06756236716512,6379746.595178784,-1922.8130498601076,3870.981401089204,0.034999076315339384,-0.01726856507076221,1611.067233110778,-8.548074409498282,6.102354015465247,-128.8847624291246
11.349999999999802,6379637.0,-1546.000000000008,3000.0,0.027124659336364165,-0.013884688641888314,1500.8974457560107,0.0,40.0,0.0,6379504.435364421,-1033.600704560768,1449.7602465891096,0.013108359460083745,-0.009283002802945953,1367.68493687734,15.132965907039386,86.03184678074425,129.07120039965798,6379746.134448266,-1922.4344775569552,3864.3726987242394,0.03493932697509743,-0.017265166403067633,1610.6023551374674,-9.88074553772425,9.044165378503843,-135.45676203653093
11.399999999999801,6379637.0,-1544.000000000008,3000.0,0.027124659338437395,-0.0138667265615528,1500.896961402148,0.0,40.0,0.0,6379505.192004047,-1029.2990521336721,1456.2138976135668,0.013166710140826026,-0.009244367589237142,1368.4423607522622,15.132619147150352,86.03425058948314,129.07484100782304,6379745.607146942,-1921.9082441798366,3857.4364078823282,0.03487661613582583,-0.01726044178758571,1610.0706693883985,-11.210829694164202,12.008729914708773,-141.98804456161184
11.4499999999998,6379637.0,-1542.000000000008,3000.0,0.027124659340507937,-0.01384876448121456,1500.8964776759967,0.0,40.0,0.0,6379505.948626262,-1024.9972809890646,1462.6677284247744,0.013225062433234382,-0.009205731318481007,1369.1997767137364,15.132269503574687,86.03659548441127,129.0783918744641,6379745.013415908,-1921.2332217158123,3850.1746031008624,0.03481096255073661,-0.017254381092900298,1609.4723189892247,-12.537856884022872,14.995664492144455,-148.47706495851887
11.4999999999998,6379637.0,-1540.0000000000082,3000.0,0.0271246593425758,-0.013830802400873601,1500.8959945756942,0.0,40.0,0.0,6379506.705231001,-1020.6953925563541,1469.1217368442874,0.013283416317611728,-0.009167094003515579,1369.9571846919134,15.131920101886148,86.03894211285659,129.08194533891847,6379744.3534197705,-1920.4083008635725,3842.5894358412115,0.0347423856682398,-0.01724697435549214,1608.8074706858024,-13.86135673098509,18.004604102020092,-154.92229133133904
11.549999999999798,6379637.0,-1538.0000000000082,3000.0,0.027124659344640978,-0.013812840320529922,1500.895512103103,0.0,40.0,0.0,6379507.461818207,-1016.3933882303601,1475.5759207452918,0.013341771774727788,-0.009128455656868208,1370.7145846374333,15.131568195882664,86.04123121882192,129.08541113869643,6379743.627346664,-1919.4323900783688,3834.6831338303136,0.03467090562599467,-0.01723821177116095,1608.0763148507103,-15.1808585715593,21.03520380342006,-161.32220495711698
11.599999999999797,6379637.0,-1536.0000000000082,3000.0,0.027124659346703467,-0.013794878240183526,1500.8950302582234,0.0,40.0,0.0,6379508.2183878245,-1012.091269405364,1482.0302780017769,0.013400128785359565,-0.00908981629106141,1371.47197648976,15.131216536842802,86.04352207218946,129.0888795570378,6379742.835408261,-1918.3044145211018,3826.458000404021,0.03459654324497733,-0.017228083685586877,1607.2790654944256,-16.495891472955577,24.087140617105767,-167.67530017585182
11.649999999999796,6379637.0,-1534.0000000000082,3000.0,0.02712465934876328,-0.01377691615983442,1500.8945490391925,0.0,40.0,0.0,6379508.9749398045,-1007.7890374418889,1488.4848065381084,0.013458487330739557,-0.009051175918314489,1372.229360201396,15.130862727621627,86.04575676090042,129.09226233692326,6379741.977839789,-1917.0233149132994,3817.9164138598135,0.034519320023633074,-0.017216580584046823,1606.4159602802247,-17.805984182269853,27.160115403367737,-173.98008414199833
11.699999999999795,6379637.0,-1532.0000000000082,3000.0,0.027124659350820403,-0.013758954079482605,1500.894068447873,0.0,40.0,0.0,6379509.731474102,-1003.4866936999493,1494.9395042794126,0.013516847392107132,-0.009012534550842171,1372.9867357285693,15.130509170311516,86.04799321001832,129.09564775480757,6379741.054900049,-1915.588046297929,3809.060826825082,0.03443925813216978,-0.017203693080285187,1605.4872605437413,-19.11066501198974,30.253854752727033,-180.23507643060836
11.749999999999794,6379637.0,-1530.0000000000082,3000.0,0.027124659352874846,-0.013740991999128087,1500.8935884833336,0.0,40.0,0.0,6379510.487990675,-999.1842395066111,1501.3943691999661,0.01357520895114607,-0.008973892200563249,1373.744103028439,15.130153793144437,86.05017481963621,129.09894951107816,6379740.066871441,-1913.9975767049202,3799.893765649438,0.03435638040706885,-0.017189411904528894,1604.4932513078675,-20.40946166388684,33.368112913000886,-186.43880848754912
11.799999999999793,6379637.0,-1528.0000000000082,3000.0,0.027124659354926604,-0.013723029918770866,1500.8931091455743,0.0,40.0,0.0,6379511.2444894845,-994.8816761884585,1507.8493992747667,0.01363357198954667,-0.008935248879392182,1374.501462066546,15.129798672709628,86.05235820183375,129.1022539235403,6379739.014059999,-1912.2508857189046,3790.417829828139,0.034270710345877496,-0.017173727890624286,1603.4342413237318,-21.70190099192128,36.50267377393282,-192.5898229126231
11.849999999999792,6379637.0,-1526.0000000000084,3000.0,0.02712465935697568,-0.01370506783841095,1500.892630434595,0.0,40.0,0.0,6379512.0009705005,-990.5790050399174,1514.3045925267672,0.013691936489432822,-0.008896604598954588,1375.258812809363,15.129442040264902,86.05448803784124,129.10547660307122,6379737.896795441,-1910.3469629459732,3780.635691466357,0.034182272102370626,-0.01715663196226721,1602.3105631144717,-22.98750870283865,39.657352928076364,-198.68667256101082
11.89999999999979,6379637.0,-1524.0000000000084,3000.0,0.02712465935902207,-0.01368710575804834,1500.8921523513272,0.0,40.0,0.0,6379512.757433692,-986.2762273549575,1520.7599469796037,0.013750302432934614,-0.008857959370871984,1376.0161552270874,15.129085669250223,86.0566196578148,129.10870195581202,6379736.7154312385,-1908.284806375002,3770.550094792697,0.034091090482158054,-0.017138115118286203,1601.1225730422884,-24.26580899216,42.8319998264114,-204.72791944781363
11.94999999999979,6379637.0,-1522.0000000000084,3000.0,0.027124659361065777,-0.013669143677683038,1500.8916748948395,0.0,40.0,0.0,6379513.513879034,-981.9733443961609,1527.2154607037012,0.013808669802605172,-0.008819313206483971,1376.7734892964363,15.12872807287711,86.05869899386005,129.11184745732896,6379735.470344698,-1906.0634206285652,3760.1638557333595,0.03399719093884018,-0.01711816841693417,1599.8706513922662,-25.536324111703653,46.02650004624525,-210.71213343679804
11.999999999999789,6379637.0,-1520.0000000000084,3000.0,0.0271246593631068,-0.013651181597315048,1500.8911980660632,0.0,40.0,0.0,6379514.270306503,-977.6703574256774,1533.6711317701315,0.01386703858100348,-0.008780666117126261,1377.5308149913326,15.128370742511175,86.06078012451484,129.11499564796446,6379734.161937074,-1903.6818150971415,3749.479861557094,0.03390059957080387,-0.017096782959131925,1598.555202472955,-26.798573863933015,49.24077769004021,-216.63789069331833
12.049999999999788,6379637.0,-1518.0000000000084,3000.0,0.027124659365145142,-0.013633219516944376,1500.8907218631357,0.0,40.0,0.0,6379515.026716082,-973.3672676750205,1540.1269582956186,0.01392540875110129,-0.008742018113859402,1378.288132299669,15.12801245342791,86.06281020323463,129.11806582326508,6379732.790633702,-1901.13900194984,3738.501070604514,0.03380134311878105,-0.01707394987060276,1597.1766547560692,-28.05207501697855,52.47479793393383,-222.5037718770661
12.099999999999786,6379637.0,-1516.0000000000086,3000.0,0.027124659367180795,-0.013615257436571026,1500.8902462869883,0.0,40.0,0.0,6379515.783107753,-969.0640763752941,1546.5829383975001,0.013983780295875922,-0.008703369207740258,1379.045441199094,15.12765443481108,86.06484208650562,129.12113870254456,6379731.356884171,-1898.4339940133877,3727.2305121141967,0.033699448964282536,-0.017049660282823922,1595.7354610441253,-29.296340633269157,55.72856974676673,-228.30836004832207
12.149999999999785,6379637.0,-1514.0000000000086,3000.0,0.027124659369213766,-0.013597295356195,1500.8897713385522,0.0,40.0,0.0,6379516.539481505,-964.760784727699,1553.0390702376542,0.014042153198707394,-0.00866471940955711,1379.802741682157,15.127295705242766,86.06682412032606,129.12413535768488,6379729.861162525,-1895.565802510596,3715.671286161937,0.03359494512905495,-0.01702390531271598,1594.232098664157,-30.53087930302044,59.00214880141681,-234.05023825604974
