time,Airliner_x,Airliner_y,Airliner_z,Airliner_lat,Airliner_lon,Airliner_alt,Airliner_vx,Airliner_vy,Airliner_vz
159.9999999999952,-2704086.9525927673,-4271591.40133609,3877940.889606696,37.67656463163614,-122.33543445583172,1387.600701105781,96.40011166230612,-106.62666371393163,-25.179218055186038
160.99999999999514,-2703992.1343197566,-4271698.916399903,3877913.6415749746,37.67614943541046,-122.33387476395005,1402.7076508020982,93.22343024786761,-108.3742746450113,-29.294005014329734
161.99999999999508,-2703900.496978219,-4271808.061971717,3877882.3331682775,37.67568832082897,-122.33233567446631,1417.7731835609302,90.13256863374828,-109.8060000933355,-33.33240860395691
162.99999999999503,-2703811.6719077486,-4271918.290796078,3877846.9330646507,37.67518469694135,-122.33081697623771,1432.2561140637845,87.58902244343109,-110.5630139077355,-37.4889377526219
163.99999999999497,-2703725.2251088805,-4272029.057927971,3877807.316132183,37.67464148535273,-122.32931781757455,1445.5318119861186,85.32795020515316,-110.9271032609968,-41.76234396469306
164.9999999999949,-2703641.0073621776,-4272140.085523071,3877763.3757145805,37.67405965813404,-122.32783845434042,1457.2861232310534,83.09436958590932,-111.11061650893436,-46.13363342406514
165.99999999999486,-2703559.093430139,-4272251.26103901,3877715.0182523946,37.67343885221904,-122.32638028515791,1467.4182625599205,80.69137192114037,-111.23792394586349,-50.59684915480556
166.9999999999948,-2703479.7358609783,-4272362.565009701,3877662.147221305,37.672777727036234,-122.32494584700972,1475.9631349574775,77.95637757593133,-111.37447690069979,-55.16457507217041
167.99999999999474,-2703403.3428378804,-4272474.021579623,3877604.642415563,37.67207411225437,-122.32353890303035,1483.0362115660682,74.73634443899418,-111.54418576539169,-59.87246915875145
168.99999999999469,-2703330.4830890833,-4272585.66216443,3877542.333501379,37.671324973933615,-122.32216470979519,1488.7951359823346,70.85730454413027,-111.73853887156038,-64.78685054881929
169.99999999999463,-2703261.9282859387,-4272697.494080167,3877474.962435256,37.67052616782699,-122.32083061342136,1493.4137140158564,66.07709545312393,-111.91696599714534,-70.02052200269782
170.99999999999457,-2703198.761614474,-4272809.462697476,3877402.1219650717,37.66967185753597,-122.3195473185289,1497.0649599255994,59.999166725826015,-111.99114798251347,-75.76272771821432
171.99999999999451,-2703142.235873483,-4272921.383067306,3877323.413207909,37.668756373874416,-122.31832794340353,1499.9116006977856,52.9807163042081,-111.79353109893043,-81.60270534935128
172.99999999999446,-2703092.936737987,-4273032.932212078,3877239.027111534,37.66778085898486,-122.31718005342474,1502.1021480569616,45.55383484213128,-111.24325823554155,-87.11133327946152
173.9999999999944,-2703050.893845961,-4273143.5907572005,3877149.277305133,37.66674987973696,-122.31610707818756,1503.4933858579025,38.41990269736659,-110.04584785250992,-92.32836294115504
174.99999999999434,-2703016.2824171716,-4273252.950780731,3877054.5073256656,37.665667269303704,-122.31511316547501,1504.0965231871232,30.78599419329863,-108.63938424588535,-97.10779098568797
175.9999999999943,-2702989.1765830107,-4273360.828091218,3876955.3409997867,37.66453811613521,-122.31420013911345,1504.200923115015,23.51195333655381,-107.09893757964093,-101.0924019499321
176.99999999999423,-2702969.08407825,-4273467.122733429,3876852.564613156,37.663369941752826,-122.31336388827907,1504.0118802711368,16.75775913548343,-105.47940096467076,-104.35204636131391
177.99999999999417,-2702955.492088036,-4273571.77058108,3876746.8346660268,37.662169235883475,-122.31259988814521,1503.6706462064758,10.507444388362728,-103.80974779978872,-107.01937974117007
178.99999999999412,-2702947.9086731332,-4273674.733787694,3876638.6872443776,37.660941445799644,-122.31190365452716,1503.2713005300611,4.735985644923173,-102.11370885132087,-109.20324770117875
179.99999999999406,-2702945.8697523824,-4273775.995952891,3876528.559872006,37.65969113407651,-122.31127084010116,1502.873827336356,-0.5867575744856478,-100.41057047074388,-110.9925247199494
180.999999999994,-2702948.9427315355,-4273875.5580322845,3876416.8097536503,37.658422117031705,-122.31069729398412,1502.5140640512109,-5.4932326008020915,-98.7158664280309,-112.45949589975972
181.99999999999395,-2702956.7277831356,-4273973.434891285,3876303.7288601315,37.65713758456787,-122.31017909490254,1502.2111568246037,-10.016267150288586,-97.04197554093919,-113.66279285712639
182.9999999999939,-2702968.8575500413,-4274069.652413282,3876189.556294219,37.655840202687244,-122.30971256589514,1501.973057697527,-14.187810245511397,-95.39863436004327,-114.64990013237053
183.99999999999383,-2702984.995847388,-4274164.245081848,3876074.48835307,37.65453220032422,-122.30929427654321,1501.8005072353408,-18.03816172806304,-93.79337417553495,-115.45926143309468
184.99999999999378,-2703004.8357778927,-4274257.253966035,3875958.6866682577,37.65321544232099,-122.3089210371341,1501.6898636287078,-21.595548880277267,-92.2318917243414,-116.12202533163608
185.99999999999372,-2703028.097550921,-4274348.725046983,3875842.2847616947,37.651891490390604,-122.30858988791509,1501.635066619143,-24.885941898880862,-90.71836263930781,-116.66347537553038
186.99999999999366,-2703054.5262018833,-4274438.707832866,3875725.3933100393,37.650561653821526,-122.30829808564255,1501.6289628231898,-27.933027697435076,-89.25570595624858,-117.10419046914868
187.9999999999936,-2703083.889339454,-4274527.254216972,3875608.1043652254,37.649227031524504,-122.3080430889222,1501.6641675224528,-30.758283669589026,-87.84580706293617,-117.46097914527414
188.99999999999355,-2703115.9749987447,-4274614.417540655,3875490.4947370784,37.647888546838345,-122.30782254332125,1501.7335962718353,-33.381110160258885,-86.48970548544625,-117.74762725044337
189.9999999999935,-2703150.589644028,-4274700.251828796,3875372.628706898,37.646546976321254,-122.30763426686681,1501.8307663407177,-35.81899326207806,-85.18775296177583,-117.97549361476547
190.99999999999343,-2703187.5563412043,-4274784.811170429,3875254.560208875,37.64520297357151,-122.30747623628976,1501.9499418819323,-38.087679006763246,-83.93974639970864,-118.15398315298862
191.99999999999338,-2703226.7131048758,-4274868.14922139,3875136.3345892513,37.6438570889546,-122.30734657420143,1502.086176585406,-40.201346816737015,-82.74503957862444,-118.2909219673018
192.99999999999332,-2703267.9114152817,-4274950.318809419,3875017.990030785,37.64250978596654,-122.30724353727615,1502.2352922279388,-42.17277486117459,-81.60263683109163,-118.39285462427543
193.99999999999326,-2703311.01489474,-4275031.371625095,3874899.558711892,37.64116145483567,-122.30716550544163,1502.3938200073317,-44.01349324800924,-80.51127142416092,-118.4652799495463
194.9999999999932,-2703355.8981303517,-4275111.357984436,3874781.06775514,37.639812423857975,-122.30711097203599,1502.5589230032638,-45.733923181119906,-79.46947093282655,-118.5128384430249
195.99999999999315,-2703402.445628618,-4275190.326651226,3874662.5400080807,37.63846296887031,-122.30707853486673,1502.7283119698986,-47.34350163613322,-78.47561154915498,-118.53946172451067
196.9999999999931,-2703450.5508876476,-4275268.324708803,3874543.9946901165,37.637113321191684,-122.30706688809641,1502.9001621147618,-48.850791984147584,-77.52796297926815,-118.548492223853
197.99999999999304,-2703500.1155733382,-4275345.397472637,3874425.4479317917,37.63576367430145,-122.30707481487713,1503.0730354571715,-50.26358149963673,-76.62472534270147,-118.54277955457397
198.99999999999298,-2703551.0487870034,-4275421.588436319,3874306.913227232,37.634414189473276,-122.30710118065906,1503.2458111364394,-51.58896694020973,-75.76405928601844,-118.52475859747435
199.99999999999292,-2703603.266413141,-4275496.939244707,3874188.401815977,37.633065000543134,-122.30714492710206,1503.4176247091964,-52.83342947672407,-74.94411035228818,-118.49651320247537
200.99999999999287,-2703656.690537349,-4275571.4896889655,3874069.9230069905,37.63171621795667,-122.30720506652682,1503.587816410698,-54.002900239621944,-74.16302850229414,-118.45982854007677
201.9999999999928,-2703711.248925584,-4275645.27771901,3873951.484455011,37.63036793221488,-122.3072806768484,1503.7558879293501,-55.102817675312714,-73.41898355699122,-118.41623445057607
202.99999999999275,-2703766.8745571547,-4275718.339469629,3873833.0923972623,37.62902021681527,-122.30737089694185,1503.921466840431,-56.13817780295539,-72.71017722217603,-118.36704160878327
203.9999999999927,-2703823.505204827,-4275790.709297193,3873714.751856997,37.62767313076861,-122.30747492239502,1504.0842778002843,-57.11357834514758,-72.034852260405,-118.31337191341922
204.99999999999264,-2703881.0830563614,-4275862.41982427,3873596.466819068,37.62632672075727,-122.30759200161073,1504.2441194839776,-58.03325758746439,-71.39129929153431,-118.25618419662631
205.99999999999258,-2703939.554372584,-4275933.501990064,3873478.2403817615,37.62498102298972,-122.30772143222366,1504.4008463714272,-58.90112871035561,-70.77786163138117,-118.19629610678479
206.99999999999253,-2703998.8691778025,-4276003.985104839,3873360.0748883868,37.62363606479679,-122.30786255780308,1504.5543545149267,-59.720810233533534,-70.19293851378035,-118.13440283400212
207.99999999999247,-2704058.9809789555,-4276073.8969068825,3873241.9720414807,37.622291866007686,-122.30801476481572,1504.7045705523342,-60.49565312097232,-69.63498698507047,-118.07109320695815
208.9999999999924,-2704119.8465103884,-4276143.263620808,3873123.933002062,37.620948440137525,-122.308177479826,1504.8514433447272,-61.228765016479194,-69.10252271401633,-118.00686357945264
209.99999999999235,-2704181.4255016106,-4276212.1100162035,3873005.958475955,37.61960579541355,-122.30835016691445,1504.9949376396835,-61.92303200933853,-68.59411991570175,-117.94212984425786
210.9999999999923,-2704243.6804657197,-4276280.459465835,3872888.048788916,37.61826393566265,-122.30853232529705,1505.13502936624,-62.58113827344093,-68.10841055368603,-117.87723784552021
211.99999999999224,-2704306.576506531,-4276348.334002746,3872770.2039520657,37.616922861079814,-122.30872348713038,1505.2717021806166,-63.205583873978526,-67.64408295183897,-117.81247241222019
212.99999999999218,-2704370.0811427045,-4276415.754375714,3872652.423718889,37.6155825688941,-122.3089232154897,1505.4049449497834,-63.79870099657938,-67.19987992042589,-117.74806519533121
213.99999999999213,-2704434.1641474054,-4276482.740102634,3872534.7076349384,37.61424305394649,-122.30913110250846,1505.5347499800846,-64.36266882163392,-66.77459647628606,-117.68420146037863
214.99999999999207,-2704498.7974022455,-4276549.309521433,3872417.05508121,37.612904309192,-122.30934676766975,1505.661111753434,-64.89952724187647,-66.36707721612788,-117.62102596106072
215.999999999992,-2704563.9547644397,-4276615.479838208,3872299.4653120576,37.611566326136966,-122.30956985624091,1505.784026070498,-65.41118960112144,-65.97621338037018,-117.55864800036248
216.99999999999196,-2704629.6119462783,-4276681.267172288,3872181.9374884255,37.61022909522097,-122.30980003784526,1505.903489488177,-65.89945462091744,-65.60093962838987,-117.49714576559136
217.9999999999919,-2704695.746406192,-4276746.686597906,3872064.4707070654,37.6088926061517,-122.31003700516489,1506.0194989508018,-66.36601767247245,-65.24023052500785,-117.43657001071037
218.99999999999184,-2704762.3372508194,-4276811.752182235,3871947.0640263823,37.60755684820044,-122.31028047277142,1506.132051564753,-66.81248155147958,-64.8930967200887,-117.37694714349121
219.9999999999918,-2704829.3651476763,-4276876.477019417,3871829.7164894687,37.60622181046485,-122.31053017608231,1506.2411444820464,-67.24036691762211,-64.55858078025138,-117.31828176288612
220.99999999999173,-2704896.812248163,-4276940.873260219,3871712.4271448576,37.60488748210546,-122.31078587044263,1506.346774824895,-67.65112257472248,-64.2357526076492,-117.26055867710635
221.99999999999167,-2704964.662120855,-4277004.952136879,3871595.195065518,37.603553852561696,-122.31104733033466,1506.448939674534,-68.04613578901187,-63.92370434697361,-117.20374442066824
222.99999999999162,-2705032.899695228,-4277068.7239825325,3871478.0193665773,37.60222091175333,-122.31131434872012,1506.547636076808,-68.42674288017481,-63.62154464364426,-117.1477882704573
223.99999999999156,-2705101.511216228,-4277132.198244502,3871360.8992222855,37.60088865027322,-122.3115867365233,1506.6428610524163,-68.79424037294288,-63.32839206033735,-117.09262274259652
224.9999999999915,-2705170.484210422,-4277195.3834904805,3871243.8338827603,37.599557059577386,-122.31186432226816,1506.734611636959,-69.14989707599864,-63.04336738539101,-117.03816352687481
225.99999999999145,-2705239.8074648837,-4277258.2874062965,3871126.822691108,37.598226132179526,-122.31214695188838,1506.8228848809376,-69.49496757158578,-62.76558446185036,-116.98430878226763
226.9999999999914,-2705309.4710205453,-4277320.916783591,3871009.865101619,37.59689586185746,-122.31243448873653,1506.9076779130846,-69.83070776975183,-62.49413901481152,-116.93093767200135
227.99999999999133,-2705379.466182495,-4277383.277494995,3870892.9606998786,37.59556624388157,-122.31272681383155,1506.9889879226685,-70.15839343768948,-62.22809473214661,-116.87790795086718
228.99999999999127,-2705449.7855508155,-4277445.374453596,3870776.1092258845,37.59423727527731,-122.31302382639721,1507.0668122088537,-70.47934300373623,-61.96646551946621,-116.82505231954727
229.99999999999122,-2705520.4230771307,-4277507.211552099,3870659.310601594,37.59290895513807,-122.31332544476996,1507.1411481993273,-70.79494653840872,-61.70819233140037,-116.77217311254914
230.99999999999116,-2705591.3741543554,-4277568.791575153,3870542.564964885,37.591581285010896,-122.31363160778616,1507.2119934577495,-71.10670377381702,-61.45211216170368,-116.71903465020138
231.9999999999911,-2705662.6357507487,-4277630.116075243,3870425.872712753,37.590254269387216,-122.31394227681399,1507.2793457210064,-71.41627558814,-61.196915434389254,-116.6653522022423
232.99999999999105,-2705734.2066049865,-4277691.185197797,3870309.2345579076,37.58892791634561,-122.31425743867588,1507.3432029299438,-71.72555602479295,-60.94108577904528,-116.6107758619886
233.999999999991,-2705806.087508129,-4277751.997433319,3870192.651605161,37.58760223841964,-122.31457710984354,1507.4035632703453,-72.03677654369527,-60.68281221274102,-116.55486649358473
234.99999999999093,-2705878.28171387,-4277812.549261164,3870076.1254577595,37.58627725380556,-122.31490134251565,1507.460425249301,-72.3526626681617,-60.41985649910223,-116.49705882976203
235.99999999999088,-2705950.7955458476,-4277872.834626082,3869959.6583705326,37.584952988101854,-122.31523023359163,1507.5137878218666,-72.67667949622754,-60.14934448065207,-116.43660276266799
236.99999999999082,-2706023.6393219177,-4277932.844144945,3869843.2534793224,37.58362947691498,-122.31556393830942,1507.5636505987495,-73.01343592748103,-59.86742152896275,-116.3724655747647
237.99999999999076,-2706096.8288169866,-4277992.563853809,3869726.9151613563,37.582306769952076,-122.31590269181468,1507.6100142309442,-73.36939111949201,-59.56864895138234,-116.30315945032935
238.9999999999907,-2706170.3877052106,-4278051.973117202,3869610.649635898,37.580984937841826,-122.31624684516528,1507.6528811529279,-73.75418518773687,-59.24486454998739,-116.2264137266813
239.99999999999065,-2706244.3519462063,-4278111.040870724,3869494.4660460814,37.57966408441823,-122.31659693001157,1507.6922571351752,-74.18340446287027,-58.882809441395274,-116.13848767076416
240.9999999999906,-2706318.7785184076,-4278169.718127539,3869378.378627237,37.57834437133767,-122.31695378745688,1507.728154935874,-74.68516699403516,-58.45846164057202,-116.03251704069714
241.99999999999054,-2706393.5690478073,-4278227.180528592,3869261.9108925853,37.57702651272731,-122.31732146414495,1506.8761876923963,-74.6896428264631,-54.97440739893843,-117.79313399690349
242.99999999999048,-2706468.9975245963,-4278278.954284858,3869142.96743002,37.57571551193692,-122.31772964947761,1500.9781922362745,-76.62500767592226,-48.582299210294025,-119.77762600749338
243.99999999999042,-2706547.5186910755,-4278324.341385622,3869022.893213587,37.57441699910984,-122.3182060440011,1491.4269348494709,-80.66728107127267,-42.180251954026744,-120.14531520377516
244.99999999999037,-2706630.695516087,-4278363.27774318,3868903.0771220885,37.57313659471184,-122.3187659818069,1479.6886993972585,-85.80584630810166,-35.66892208954406,-119.31183903102205
245.9999999999903,-2706719.2841084125,-4278395.626801633,3868784.5882804547,37.5718803428994,-122.31941751769577,1466.6443630028516,-91.40979351437409,-29.00169670519025,-117.52280275220899
246.99999999999025,-2706813.539084369,-4278421.226370366,3868668.2960427967,37.57065445357427,-122.32016406509345,1452.8233083793893,-97.08856801921965,-22.17102368558609,-114.94085422844611
247.9999999999902,-2706913.4052230627,-4278439.919351542,3868554.9323302926,37.56946504178757,-122.32100604357633,1438.543220787309,-102.60123584732744,-15.19231854342999,-111.68210725397799
248.99999999999014,-2707018.644165549,-4278451.571488305,3868445.1203768537,37.56831787842622,-122.32194198350798,1423.9931892864406,-107.82290076179926,-8.094955312123785,-107.85728407942754
249.99999999999008,-2707128.930218017,-4278456.079611601,3868339.3794248817,37.56721810408094,-122.32296939254252,1409.2826935285702,-112.68276094867318,-0.908771823845105,-103.54756853636808
250.0,-2707128.930218017,-4278456.079611601,3868339.3794248817,37.56721810408094,-122.32296939254252,1409.2826935285702,-112.68276094867318,-0.908771823845105,-103.54756853636808
